disno,dyindex,statea,namea,stateb,nameb,strtday,strtmnth,strtyr,year,endday,endmnth,endyear,outcome,settlmnt,fatlev,highact,hihost,recip,noinit,notarg,sideaa,revstata,revtypea,fatleva,highmcaa,hihosta,orignata,sideab,revstatb,revtypeb,fatlevb,highmcab,hihostb,orignatb,rolea,roleb,war,durindx,cumdurat,duration,disno4,mid3hiact,mid3hia,mid3hib,ongo2010,new,change,changetype_1,changetype_2
1195,1195.001,93,NIC,91,HON,2,7,1918,1918,30,8,1918,5,1,0,19,4,0,1,1,1,1,1,0,19,4,1,0,0,0,0,7,3,1,1,3,0,1,60,60,-9,16,16,7,0,0,0,0,
1196,1196.001,93,NIC,100,COL,24,12,1913,1913,31,1,1914,0,0,0,8,3,0,1,1,1,1,1,0,4,2,1,0,1,1,0,8,3,1,1,3,0,1,8,8,-9,7,3,7,0,0,0,0,
1196,1196.001,93,NIC,100,COL,24,12,1913,1914,31,1,1914,5,1,0,8,3,0,1,1,1,1,1,0,4,2,1,0,1,1,0,8,3,1,1,3,0,2,40,32,-9,7,3,7,0,0,0,0,
1196,1196.001,100,COL,93,NIC,24,12,1913,1913,31,1,1914,0,0,0,8,3,0,1,1,0,1,1,0,8,3,1,1,1,1,0,4,2,1,3,1,0,1,8,8,-9,7,7,3,0,0,0,0,
1196,1196.001,100,COL,93,NIC,24,12,1913,1914,31,1,1914,5,1,0,8,3,0,1,1,0,1,1,0,8,3,1,1,1,1,0,4,2,1,3,1,0,2,40,32,-9,7,7,3,0,0,0,0,
1197,1197.001,710,CHN,712,MON,1,9,1943,1943,8,9,1943,5,3,-9,18,4,1,1,1,1,1,2,-9,18,4,1,0,0,0,-9,18,4,1,1,3,0,1,8,8,-9,17,17,17,0,0,0,0,
1197,1197.001,712,MON,710,CHN,1,9,1943,1943,8,9,1943,5,3,-9,18,4,1,1,1,0,0,0,-9,18,4,1,1,1,2,-9,18,4,1,3,1,0,1,8,8,-9,17,17,17,0,0,0,0,
1200,1200.001,645,IRQ,770,PAK,10,2,1973,1973,10,2,1973,5,3,0,17,4,0,1,1,0,0,0,-9,1,1,1,1,1,2,-9,17,4,1,3,1,0,1,1,1,-9,15,0,15,0,0,0,0,
1200,1200.001,770,PAK,645,IRQ,10,2,1973,1973,10,2,1973,5,3,0,17,4,0,1,1,1,1,2,-9,17,4,1,0,0,0,-9,1,1,1,1,3,0,1,1,1,-9,15,15,0,0,0,0,0,
1202,1202.001,90,GUA,91,HON,30,6,1907,1907,13,11,1907,5,3,-9,18,4,0,2,2,0,0,0,-9,12,3,0,1,0,0,-9,18,4,1,4,1,0,1,137,137,-9,17,10,17,0,0,2,0,
1202,1202.001,91,HON,90,GUA,30,6,1907,1907,13,11,1907,5,3,-9,18,4,0,2,2,1,0,0,-9,18,4,1,0,0,0,-9,12,3,0,1,4,0,1,137,137,-9,17,17,10,0,0,2,0,
1202,1202.002,91,HON,93,NIC,5,1,1907,1907,13,11,1907,2,1,6,22,5,1,2,2,1,0,0,4,22,5,0,0,0,0,4,22,5,1,2,3,1,1,313,313,-9,21,21,20,0,0,2,0,
1202,1202.002,93,NIC,91,HON,5,1,1907,1907,13,11,1907,1,1,6,22,5,1,2,2,0,0,0,4,22,5,1,1,0,0,4,22,5,0,3,2,1,1,313,313,-9,21,20,21,0,0,2,0,
1202,1202.003,92,SAL,93,NIC,12,3,1907,1907,13,11,1907,2,1,6,22,5,1,2,2,1,0,0,4,22,5,1,0,0,0,4,22,5,1,1,3,1,1,247,247,-9,20,20,20,0,0,2,0,
1202,1202.003,93,NIC,92,SAL,12,3,1907,1907,13,11,1907,1,1,6,22,5,1,2,2,0,0,0,4,22,5,1,1,0,0,4,22,5,1,3,1,1,1,247,247,-9,20,20,20,0,0,2,0,
1203,1203.001,2,USA,93,NIC,3,1,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,1,1,2,0,8,3,1,0,0,0,0,19,4,1,1,3,0,1,143,143,-9,16,7,16,0,0,0,0,
1203,1203.001,93,NIC,2,USA,3,1,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,0,0,0,0,19,4,1,1,1,2,0,8,3,1,3,1,0,1,143,143,-9,16,16,7,0,0,0,0,
1203,1203.002,70,MEX,93,NIC,14,3,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,1,0,0,0,8,3,0,0,0,0,0,19,4,1,2,3,0,1,73,73,-9,16,7,16,0,0,0,0,
1203,1203.002,93,NIC,70,MEX,14,3,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,0,0,0,0,19,4,1,1,0,0,0,8,3,0,3,2,0,1,73,73,-9,16,16,7,0,0,0,0,
1203,1203.003,91,HON,93,NIC,15,3,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,1,0,0,0,7,3,0,0,0,0,0,19,4,1,2,3,0,1,72,72,-9,16,7,16,0,0,0,0,
1203,1203.003,93,NIC,91,HON,15,3,1909,1909,25,5,1909,6,1,0,19,4,0,4,1,0,0,0,0,19,4,1,1,0,0,0,7,3,0,3,2,0,1,72,72,-9,16,16,7,0,0,0,0,
1203,1203.004,92,SAL,93,NIC,12,3,1909,1909,25,5,1909,6,1,0,19,4,1,4,1,1,0,0,0,19,4,0,0,0,0,0,19,4,1,2,3,0,1,75,75,-9,16,16,16,0,0,0,0,
1203,1203.004,93,NIC,92,SAL,12,3,1909,1909,25,5,1909,6,1,0,19,4,1,4,1,0,0,0,0,19,4,1,1,0,0,0,19,4,0,3,2,0,1,75,75,-9,16,16,16,0,0,0,0,
1205,1205.001,90,GUA,91,HON,13,7,1906,1906,20,7,1906,1,1,6,22,5,1,1,3,1,1,3,4,22,5,1,0,0,0,4,22,5,0,1,4,1,1,8,8,-9,21,20,21,0,0,1,0,
1205,1205.001,91,HON,90,GUA,13,7,1906,1906,20,7,1906,2,1,6,22,5,1,1,3,0,0,0,4,22,5,0,1,1,3,4,22,5,1,4,1,1,1,8,8,-9,21,21,20,0,0,1,0,
1205,1205.002,90,GUA,92,SAL,9,7,1906,1906,20,7,1906,1,1,6,22,5,1,1,3,1,1,3,4,22,5,1,0,1,3,4,22,5,1,1,3,1,1,142,142,-9,20,20,20,0,0,1,0,
1205,1205.002,92,SAL,90,GUA,9,7,1906,1906,20,7,1906,2,1,6,22,5,1,1,3,0,1,3,4,22,5,1,1,1,3,4,22,5,1,3,1,1,1,142,142,-9,20,20,20,0,0,1,0,
1205,1205.003,90,GUA,93,NIC,28,5,1906,1906,30,6,1906,1,1,0,8,3,0,1,3,1,1,3,0,8,3,1,0,0,0,0,8,3,0,1,4,0,1,34,34,-9,7,7,7,0,0,1,0,
1205,1205.003,93,NIC,90,GUA,28,5,1906,1906,30,6,1906,2,1,0,8,3,0,1,3,0,0,0,0,8,3,0,1,1,3,0,8,3,1,4,1,0,1,34,34,-9,7,7,7,0,0,1,0,
1206,1206.001,91,HON,92,SAL,24,6,1969,1969,2,8,1969,2,1,6,22,5,0,1,1,0,1,4,6,22,5,1,1,0,0,5,22,5,1,3,1,1,1,40,40,-9,20,20,20,0,0,1,0,
1206,1206.001,92,SAL,91,HON,24,6,1969,1969,2,8,1969,1,1,6,22,5,0,1,1,1,0,0,5,22,5,1,0,1,4,6,22,5,1,1,3,1,1,40,40,-9,20,20,20,0,0,1,0,
1207,1207.001,41,HAI,42,DOM,2,4,1912,1912,1,7,1912,5,1,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,7,3,1,1,3,0,1,91,91,-9,14,14,7,0,0,0,0,
1207,1207.001,42,DOM,41,HAI,2,4,1912,1912,1,7,1912,5,1,0,16,4,0,1,1,0,0,0,0,7,3,1,1,1,1,0,16,4,1,3,1,0,1,91,91,-9,14,7,14,0,0,0,0,
1208,1208.001,150,PAR,160,ARG,26,12,1959,1959,28,12,1959,5,3,1,18,4,0,1,1,1,0,0,0,16,4,1,0,0,0,1,18,4,1,1,3,0,1,3,3,-9,17,14,17,0,0,0,0,
1208,1208.001,160,ARG,150,PAR,26,12,1959,1959,28,12,1959,5,3,1,18,4,0,1,1,0,0,0,1,18,4,1,1,0,0,0,16,4,1,3,1,0,1,3,3,-9,17,17,14,0,0,0,0,
1209,1209.001,150,PAR,160,ARG,15,5,1962,1962,15,5,1962,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,1,18,4,1,1,3,0,1,1,1,-9,17,17,17,0,0,0,0,
1209,1209.001,160,ARG,150,PAR,15,5,1962,1962,15,5,1962,5,3,1,18,4,1,1,1,0,0,0,1,18,4,1,1,0,0,1,18,4,1,3,1,0,1,1,1,-9,17,17,17,0,0,0,0,
1213,1213.001,2,USA,811,CAM,19,3,1964,1964,25,4,1964,5,3,-9,19,4,1,2,1,1,0,0,1,19,4,1,0,0,0,-9,18,4,1,1,3,0,1,38,38,-9,16,16,17,0,0,0,0,
1213,1213.001,811,CAM,2,USA,19,3,1964,1964,25,4,1964,5,3,-9,19,4,1,2,1,0,0,0,-9,18,4,1,1,0,0,1,19,4,1,3,1,0,1,38,38,-9,16,17,16,0,0,0,0,
1213,1213.002,811,CAM,817,RVN,19,3,1964,1964,28,4,1965,0,0,0,19,4,1,2,1,0,0,0,0,18,4,1,1,1,2,0,19,4,1,3,1,0,1,288,288,-9,16,17,16,0,0,0,0,
1213,1213.002,811,CAM,817,RVN,19,3,1964,1965,28,4,1965,5,3,-9,19,4,1,2,1,0,0,0,-9,18,4,1,1,1,2,-9,19,4,1,3,1,0,2,407,119,-9,16,17,16,0,0,0,0,
1213,1213.002,817,RVN,811,CAM,19,3,1964,1964,28,4,1965,0,0,0,19,4,1,2,1,1,1,2,0,19,4,1,0,0,0,0,18,4,1,1,3,0,1,288,288,-9,16,16,17,0,0,0,0,
1213,1213.002,817,RVN,811,CAM,19,3,1964,1965,28,4,1965,5,3,-9,19,4,1,2,1,1,1,2,-9,19,4,1,0,0,0,-9,18,4,1,1,3,0,2,407,119,-9,16,16,17,0,0,0,0,
1214,1214.001,811,CAM,817,RVN,1,2,1956,1956,28,2,1956,5,3,0,19,4,0,1,1,0,0,0,0,1,1,1,1,1,1,0,19,4,1,3,1,0,1,28,28,-9,16,0,16,0,0,0,0,
1214,1214.001,817,RVN,811,CAM,1,2,1956,1956,28,2,1956,5,3,0,19,4,0,1,1,1,1,1,0,19,4,1,0,0,0,0,1,1,1,1,3,0,1,28,28,-9,16,16,0,0,0,0,0,
1215,1215.001,811,CAM,817,RVN,30,5,1958,1958,1,7,1958,5,3,-9,19,4,0,1,1,0,1,1,-9,19,4,1,1,1,1,-9,16,4,1,3,1,0,1,33,33,-9,16,16,14,0,0,0,0,
1215,1215.001,817,RVN,811,CAM,30,5,1958,1958,1,7,1958,5,3,-9,19,4,0,1,1,1,1,1,-9,16,4,1,0,1,1,-9,19,4,1,1,3,0,1,33,33,-9,16,14,16,0,0,0,0,
1216,1216.001,2,USA,710,CHN,31,12,1965,1965,31,5,1966,0,0,0,19,4,0,2,3,0,0,0,0,19,4,1,1,0,0,0,2,2,0,3,2,0,1,1,1,-9,16,16,1,0,0,0,0,
1216,1216.001,2,USA,710,CHN,31,12,1965,1966,31,5,1966,5,3,0,19,4,0,2,3,0,0,0,0,19,4,1,1,0,0,0,2,2,0,3,2,0,2,153,152,-9,16,16,1,0,0,0,0,
1216,1216.001,710,CHN,2,USA,31,12,1965,1965,31,5,1966,0,0,0,19,4,0,2,3,1,0,0,0,2,2,0,0,0,0,0,19,4,1,2,3,0,1,1,1,-9,16,1,16,0,0,0,0,
1216,1216.001,710,CHN,2,USA,31,12,1965,1966,31,5,1966,5,3,0,19,4,0,2,3,1,0,0,0,2,2,0,0,0,0,0,19,4,1,2,3,0,2,153,152,-9,16,1,16,0,0,0,0,
1216,1216.002,2,USA,811,CAM,26,12,1965,1965,2,8,1966,0,0,0,19,4,0,2,3,0,0,0,0,19,4,1,1,1,2,0,7,3,1,3,1,0,1,6,6,-9,16,16,7,0,0,0,0,
1216,1216.002,2,USA,811,CAM,26,12,1965,1966,2,8,1966,5,3,0,19,4,0,2,3,0,0,0,0,19,4,1,1,1,2,0,7,3,1,3,1,0,2,221,215,-9,16,16,7,0,0,0,0,
1216,1216.002,811,CAM,2,USA,26,12,1965,1965,2,8,1966,0,0,0,19,4,0,2,3,1,1,2,0,7,3,1,0,0,0,0,19,4,1,1,3,0,1,6,6,-9,16,7,16,0,0,0,0,
1216,1216.002,811,CAM,2,USA,26,12,1965,1966,2,8,1966,5,3,0,19,4,0,2,3,1,1,2,0,7,3,1,0,0,0,0,19,4,1,1,3,0,2,221,215,-9,16,7,16,0,0,0,0,
1216,1216.003,710,CHN,800,THI,31,12,1965,1965,18,2,1966,0,0,0,2,2,0,2,3,1,0,0,0,2,2,0,0,0,0,0,2,2,1,2,3,0,1,1,1,-9,1,1,1,0,0,0,0,
1216,1216.003,710,CHN,800,THI,31,12,1965,1966,18,2,1966,5,3,0,2,2,0,2,3,1,0,0,0,2,2,0,0,0,0,0,2,2,1,2,3,0,2,51,50,-9,1,1,1,0,0,0,0,
1216,1216.003,800,THI,710,CHN,31,12,1965,1965,18,2,1966,0,0,0,2,2,0,2,3,0,0,0,0,2,2,1,1,0,0,0,2,2,0,3,2,0,1,1,1,-9,1,1,1,0,0,0,0,
1216,1216.003,800,THI,710,CHN,31,12,1965,1966,18,2,1966,5,3,0,2,2,0,2,3,0,0,0,0,2,2,1,1,0,0,0,2,2,0,3,2,0,2,51,50,-9,1,1,1,0,0,0,0,
1216,1216.004,710,CHN,817,RVN,31,12,1965,1965,18,2,1966,0,0,0,2,2,0,2,3,1,0,0,0,2,2,0,0,0,0,0,2,2,1,2,3,0,1,1,1,-9,1,1,1,0,0,0,0,
1216,1216.004,710,CHN,817,RVN,31,12,1965,1966,18,2,1966,5,3,0,2,2,0,2,3,1,0,0,0,2,2,0,0,0,0,0,2,2,1,2,3,0,2,51,50,-9,1,1,1,0,0,0,0,
1216,1216.004,817,RVN,710,CHN,31,12,1965,1965,18,2,1966,0,0,0,2,2,0,2,3,0,0,0,0,2,2,1,1,0,0,0,2,2,0,3,2,0,1,1,1,-9,1,1,1,0,0,0,0,
1216,1216.004,817,RVN,710,CHN,31,12,1965,1966,18,2,1966,5,3,0,2,2,0,2,3,0,0,0,0,2,2,1,1,0,0,0,2,2,0,3,2,0,2,51,50,-9,1,1,1,0,0,0,0,
1216,1216.005,800,THI,811,CAM,26,12,1965,1965,18,2,1966,0,0,0,14,3,0,2,3,0,0,0,0,14,3,1,1,1,2,0,7,3,1,3,1,0,1,6,6,-9,12,12,7,0,0,0,0,
1216,1216.005,800,THI,811,CAM,26,12,1965,1966,18,2,1966,5,3,0,14,3,0,2,3,0,0,0,0,14,3,1,1,1,2,0,7,3,1,3,1,0,2,56,50,-9,12,12,7,0,0,0,0,
1216,1216.005,811,CAM,800,THI,26,12,1965,1965,18,2,1966,0,0,0,14,3,0,2,3,1,1,2,0,7,3,1,0,0,0,0,14,3,1,1,3,0,1,6,6,-9,12,7,12,0,0,0,0,
1216,1216.005,811,CAM,800,THI,26,12,1965,1966,18,2,1966,5,3,0,14,3,0,2,3,1,1,2,0,7,3,1,0,0,0,0,14,3,1,1,3,0,2,56,50,-9,12,7,12,0,0,0,0,
1216,1216.006,811,CAM,817,RVN,26,12,1965,1965,18,2,1966,0,0,0,14,3,0,2,3,1,1,2,0,7,3,1,0,0,0,0,14,3,1,1,3,0,1,6,6,-9,12,7,12,0,0,0,0,
1216,1216.006,811,CAM,817,RVN,26,12,1965,1966,18,2,1966,5,3,0,14,3,0,2,3,1,1,2,0,7,3,1,0,0,0,0,14,3,1,1,3,0,2,56,50,-9,12,7,12,0,0,0,0,
1216,1216.006,817,RVN,811,CAM,26,12,1965,1965,18,2,1966,0,0,0,14,3,0,2,3,0,0,0,0,14,3,1,1,1,2,0,7,3,1,3,1,0,1,6,6,-9,12,12,7,0,0,0,0,
1216,1216.006,817,RVN,811,CAM,26,12,1965,1966,18,2,1966,5,3,0,14,3,0,2,3,0,0,0,0,14,3,1,1,1,2,0,7,3,1,3,1,0,2,56,50,-9,12,12,7,0,0,0,0,
1217,1217.001,2,USA,811,CAM,5,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,1,1,2,-9,19,4,1,0,0,0,-9,18,4,1,1,3,0,1,20,20,-9,16,16,17,0,0,0,0,
1217,1217.001,811,CAM,2,USA,5,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,0,0,0,-9,18,4,1,1,1,2,-9,19,4,1,3,1,0,1,20,20,-9,16,17,16,0,0,0,0,
1217,1217.002,732,ROK,811,CAM,24,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,1,1,2,-9,19,4,0,0,0,0,-9,18,4,1,2,3,0,1,1,1,-9,16,16,17,0,0,0,0,
1217,1217.002,811,CAM,732,ROK,24,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,0,0,0,-9,18,4,1,1,1,2,-9,19,4,0,3,2,0,1,1,1,-9,16,17,16,0,0,0,0,
1217,1217.003,811,CAM,817,RVN,5,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,0,0,0,-9,18,4,1,1,1,2,-9,19,4,1,3,1,0,1,20,20,-9,16,17,16,0,0,0,0,
1217,1217.003,817,RVN,811,CAM,5,2,1967,1967,24,2,1967,5,3,-9,19,4,1,3,1,1,1,2,-9,19,4,1,0,0,0,-9,18,4,1,1,3,0,1,20,20,-9,16,16,17,0,0,0,0,
1219,1219.001,290,POL,365,RUS,1,1,1919,1919,18,11,1920,0,0,0,22,5,1,1,1,0,1,1,0,22,5,1,1,1,1,0,22,5,1,3,1,1,1,365,365,-9,20,20,20,0,0,0,0,
1219,1219.001,290,POL,365,RUS,1,1,1919,1920,18,11,1920,2,1,6,22,5,1,1,1,0,1,1,6,22,5,1,1,1,1,6,22,5,1,3,1,1,2,689,324,-9,20,20,20,0,0,0,0,
1219,1219.001,365,RUS,290,POL,1,1,1919,1919,18,11,1920,0,0,0,22,5,1,1,1,1,1,1,0,22,5,1,0,1,1,0,22,5,1,1,3,1,1,365,365,-9,20,20,20,0,0,0,0,
1219,1219.001,365,RUS,290,POL,1,1,1919,1920,18,11,1920,1,1,6,22,5,1,1,1,1,1,1,6,22,5,1,0,1,1,6,22,5,1,1,3,1,2,689,324,-9,20,20,20,0,0,0,0,
1225,1225.001,800,THI,811,CAM,1,11,1953,1953,31,5,1954,0,0,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,1,1,1,1,3,0,1,61,61,-9,14,14,0,0,0,0,0,
1225,1225.001,800,THI,811,CAM,1,11,1953,1954,31,5,1954,1,2,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,1,1,1,1,3,0,2,213,152,-9,14,14,0,0,0,0,0,
1225,1225.001,811,CAM,800,THI,1,11,1953,1953,31,5,1954,0,0,0,16,4,0,1,1,0,0,0,0,1,1,1,1,1,1,0,16,4,1,3,1,0,1,61,61,-9,14,0,14,0,0,0,0,
1225,1225.001,811,CAM,800,THI,1,11,1953,1954,31,5,1954,2,2,0,16,4,0,1,1,0,0,0,0,1,1,1,1,1,1,0,16,4,1,3,1,0,2,213,152,-9,14,0,14,0,0,0,0,
1226,1226.001,800,THI,811,CAM,5,8,1958,1958,9,2,1959,0,0,0,17,4,0,1,1,1,0,0,0,10,3,1,0,1,1,0,17,4,1,1,3,0,1,149,149,-9,15,8,15,0,0,0,0,
1226,1226.001,800,THI,811,CAM,5,8,1958,1959,9,2,1959,5,3,0,17,4,0,1,1,1,0,0,0,10,3,1,0,1,1,0,17,4,1,1,3,0,2,190,41,-9,15,8,15,0,0,0,0,
1226,1226.001,811,CAM,800,THI,5,8,1958,1958,9,2,1959,0,0,0,17,4,0,1,1,0,1,1,0,17,4,1,1,0,0,0,10,3,1,3,1,0,1,149,149,-9,15,15,8,0,0,0,0,
1226,1226.001,811,CAM,800,THI,5,8,1958,1959,9,2,1959,5,3,0,17,4,0,1,1,0,1,1,0,17,4,1,1,0,0,0,10,3,1,3,1,0,2,190,41,-9,15,15,8,0,0,0,0,
1227,1227.001,800,THI,811,CAM,18,6,1961,1961,28,12,1961,5,3,0,10,3,0,1,1,0,0,0,0,10,3,1,1,1,1,0,7,3,1,3,1,0,1,194,194,-9,8,8,7,0,0,0,0,
1227,1227.001,811,CAM,800,THI,18,6,1961,1961,28,12,1961,5,3,0,10,3,0,1,1,1,1,1,0,7,3,1,0,0,0,0,10,3,1,1,3,0,1,194,194,-9,8,7,8,0,0,0,0,
1228,1228.001,800,THI,811,CAM,15,6,1962,1962,17,11,1962,5,3,1,18,4,1,1,1,1,0,0,1,18,4,1,0,1,1,1,18,4,1,1,3,0,1,156,156,-9,17,17,17,0,0,0,0,
1228,1228.001,811,CAM,800,THI,15,6,1962,1962,17,11,1962,5,3,1,18,4,1,1,1,0,1,1,1,18,4,1,1,0,0,1,18,4,1,3,1,0,1,156,156,-9,17,17,17,0,0,0,0,
1229,1229.001,800,THI,811,CAM,14,4,1964,1964,1,10,1966,0,0,0,18,4,1,1,1,0,1,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,1,262,262,-9,17,17,17,0,0,0,0,
1229,1229.001,800,THI,811,CAM,14,4,1964,1965,1,10,1966,0,0,0,18,4,1,1,1,0,1,0,0,18,4,1,1,1,1,0,18,4,1,3,1,0,2,627,365,-9,17,17,17,0,0,0,0,
1229,1229.001,800,THI,811,CAM,14,4,1964,1966,1,10,1966,3,1,3,18,4,1,1,1,0,1,0,2,18,4,1,1,1,1,2,18,4,1,3,1,0,3,902,275,-9,17,17,17,0,0,0,0,
1229,1229.001,811,CAM,800,THI,14,4,1964,1964,1,10,1966,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,0,0,18,4,1,1,3,0,1,262,262,-9,17,17,17,0,0,0,0,
1229,1229.001,811,CAM,800,THI,14,4,1964,1965,1,10,1966,0,0,0,18,4,1,1,1,1,1,1,0,18,4,1,0,1,0,0,18,4,1,1,3,0,2,627,365,-9,17,17,17,0,0,0,0,
1229,1229.001,811,CAM,800,THI,14,4,1964,1966,1,10,1966,4,1,3,18,4,1,1,1,1,1,1,2,18,4,1,0,1,0,2,18,4,1,1,3,0,3,902,275,-9,17,17,17,0,0,0,0,
1230,1230.001,800,THI,811,CAM,22,6,1967,1967,20,7,1967,5,3,0,16,4,0,1,1,1,1,1,0,16,4,1,0,0,0,0,1,1,1,1,3,0,1,29,29,-9,14,14,0,0,0,0,0,
1230,1230.001,811,CAM,800,THI,22,6,1967,1967,20,7,1967,5,3,0,16,4,0,1,1,0,0,0,0,1,1,1,1,1,1,0,16,4,1,3,1,0,1,29,29,-9,14,0,14,0,0,0,0,
1231,1231.001,800,THI,811,CAM,29,5,1975,1975,20,2,1976,0,0,0,18,4,1,1,1,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,217,217,-9,17,17,17,0,0,0,0,
1231,1231.001,800,THI,811,CAM,29,5,1975,1976,20,2,1976,5,3,2,18,4,1,1,1,0,0,0,1,18,4,1,1,0,0,1,18,4,1,3,1,0,2,269,52,-9,17,17,17,0,0,0,0,
1231,1231.001,811,CAM,800,THI,29,5,1975,1975,20,2,1976,0,0,0,18,4,1,1,1,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,217,217,-9,17,17,17,0,0,0,0,
1231,1231.001,811,CAM,800,THI,29,5,1975,1976,20,2,1976,5,3,2,18,4,1,1,1,1,0,0,1,18,4,1,0,0,0,1,18,4,1,1,3,0,2,269,52,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1976,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,1,152,152,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1977,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,2,517,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1978,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,3,882,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1979,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,4,1247,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1980,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,5,1613,366,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1981,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,6,1978,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1982,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,7,2343,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1983,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,8,2708,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1984,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,9,3074,366,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1985,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,10,3439,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1986,30,6,1987,0,0,0,18,4,1,1,2,1,0,0,0,18,4,1,0,0,0,0,18,4,1,1,3,0,11,3804,365,-9,17,17,17,0,0,0,0,
1232,1232.001,800,THI,811,CAM,2,8,1976,1987,30,6,1987,5,1,5,18,4,1,1,2,1,0,0,4,18,4,1,0,0,0,3,18,4,1,1,3,0,12,3986,182,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1976,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,1,152,152,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1977,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,2,517,365,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1978,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,3,882,365,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1979,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,4,1247,365,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1980,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,5,1613,366,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1981,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,6,1978,365,-9,17,17,17,0,0,0,0,
1232,1232.001,811,CAM,800,THI,2,8,1976,1982,30,6,1987,0,0,0,18,4,1,1,2,0,0,0,0,18,4,1,1,0,0,0,18,4,1,3,1,0,7,2343,365,-9,17,17,17,0,0,0,0,
