ccode,year,fragment,democ,autoc,polity,polity2,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,interim,change,d4,sf,regtrans
771,1991,,6,0,6,6.0,0.0,3,3,4,5,2,3,8.0,5,7.0,,11.0,1.0,,3.0
771,1992,,6,0,6,6.0,1.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1993,,6,0,6,6.0,2.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1994,,6,0,6,6.0,3.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1995,,6,0,6,6.0,4.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1996,,6,0,6,6.0,5.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1997,,6,0,6,6.0,6.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1998,,6,0,6,6.0,7.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,1999,,6,0,6,6.0,8.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2000,0.0,6,0,6,6.0,9.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2001,0.0,6,0,6,6.0,10.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2002,0.0,6,0,6,6.0,11.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2003,0.0,6,0,6,6.0,12.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2004,0.0,6,0,6,6.0,13.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2005,0.0,6,0,6,6.0,14.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2006,0.0,6,0,6,6.0,15.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
771,2007,0.0,0,6,-6,-6.0,0.0,2,1,4,2,3,2,3.0,2,3.0,-8.0,-12.0,1.0,,-2.0
771,2008,0.0,0,6,-6,-6.0,1.0,2,1,4,2,3,2,3.0,2,3.0,,,,,
771,2009,0.0,6,1,5,5.0,0.0,2,2,4,5,3,4,7.0,5,8.0,,11.0,1.0,,3.0
771,2010,0.0,6,1,5,5.0,1.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
771,2011,0.0,6,1,5,5.0,2.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
771,2012,0.0,6,1,5,5.0,3.0,2,2,4,5,3,4,7.0,5,8.0,,,,,
771,2013,0.0,5,1,4,4.0,4.0,2,2,4,5,3,3,7.0,5,6.0,4.0,,,,-1.0
771,2014,0.0,3,2,1,1.0,0.0,2,2,4,3,3,3,7.0,3,6.0,4.0,-4.0,1.0,,-1.0
771,2015,0.0,3,2,1,1.0,1.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
771,2016,0.0,3,2,1,1.0,2.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
771,2017,0.0,3,2,1,1.0,3.0,2,2,4,3,3,3,7.0,3,6.0,,,,,
771,2018,0.0,0,6,-6,-6.0,0.0,2,1,4,2,3,2,3.0,2,3.0,-1.0,-7.0,1.0,,-2.0
775,1948,,8,0,8,8.0,0.0,3,3,4,7,2,3,8.0,7,7.0,,99.0,1.0,,99.0
775,1949,,8,0,8,8.0,1.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1950,,8,0,8,8.0,2.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1951,,8,0,8,8.0,3.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1952,,8,0,8,8.0,4.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1953,,8,0,8,8.0,5.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1954,,8,0,8,8.0,6.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1955,,8,0,8,8.0,7.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1956,,8,0,8,8.0,8.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1957,,8,0,8,8.0,9.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1958,,8,0,8,8.0,10.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1959,,8,0,8,8.0,11.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1960,,8,0,8,8.0,12.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1961,,8,0,8,8.0,13.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
775,1962,,0,6,-6,-6.0,0.0,1,0,0,1,4,2,4.0,1,2.0,-6.0,0.0,,,-2.0
775,1963,,0,7,-7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,-6.0,-15.0,1.0,,-2.0
775,1964,,0,7,-7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1965,,0,7,-7,-7.0,2.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1966,,0,7,-7,-7.0,3.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1967,,0,7,-7,-7.0,4.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1968,,0,7,-7,-7.0,5.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1969,,0,7,-7,-7.0,6.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1970,,0,7,-7,-7.0,7.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
775,1971,,0,7,-7,-7.0,8.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
775,1972,,0,7,-7,-7.0,9.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
775,1973,,0,7,-7,-7.0,10.0,2,0,0,1,4,1,5.0,1,1.0,,,,,
775,1974,,0,6,-6,-6.0,11.0,2,0,0,2,4,1,5.0,2,1.0,,1.0,1.0,,0.0
775,1975,,0,6,-6,-6.0,12.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,1976,,0,6,-6,-6.0,13.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,1977,,0,6,-6,-6.0,14.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,1978,,0,6,-6,-6.0,15.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,1979,,0,6,-6,-6.0,16.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,1980,,0,8,-8,-8.0,17.0,2,1,4,2,4,1,3.0,2,1.0,,-2.0,1.0,,0.0
775,1981,,0,8,-8,-8.0,18.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1982,,0,8,-8,-8.0,19.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1983,,0,8,-8,-8.0,20.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1984,,0,8,-8,-8.0,21.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1985,,0,8,-8,-8.0,22.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1986,,0,8,-8,-8.0,23.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1987,,0,8,-8,-8.0,24.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,1988,,0,6,-6,-6.0,25.0,2,1,4,3,4,2,3.0,3,2.0,,2.0,1.0,,0.0
775,1989,,0,6,-6,-6.0,26.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
775,1990,,0,7,-7,-7.0,27.0,2,1,4,3,4,1,3.0,3,1.0,,-1.0,1.0,,0.0
775,1991,,0,7,-7,-7.0,28.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1992,,0,7,-7,-7.0,29.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1993,,0,7,-7,-7.0,30.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1994,,0,7,-7,-7.0,31.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1995,,0,7,-7,-7.0,32.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1996,,0,7,-7,-7.0,33.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1997,,0,7,-7,-7.0,34.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1998,,0,7,-7,-7.0,35.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,1999,,0,7,-7,-7.0,36.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,2000,2.0,0,7,-7,-7.0,37.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,2001,2.0,0,7,-7,-7.0,38.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,2002,2.0,0,7,-7,-7.0,39.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,2003,2.0,0,7,-7,-7.0,40.0,2,1,4,3,4,1,3.0,3,1.0,,,,,
775,2004,2.0,0,8,-8,-8.0,41.0,2,1,4,2,4,1,3.0,2,1.0,,-1.0,1.0,,0.0
775,2005,2.0,0,8,-8,-8.0,42.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,2006,2.0,0,8,-8,-8.0,43.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,2007,2.0,0,8,-8,-8.0,44.0,2,1,4,2,4,1,3.0,2,1.0,,,,,
775,2008,2.0,0,6,-6,-6.0,45.0,2,0,0,2,4,1,5.0,2,1.0,,2.0,1.0,,0.0
775,2009,2.0,0,6,-6,-6.0,46.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,2010,2.0,0,6,-6,-6.0,47.0,2,0,0,2,4,1,5.0,2,1.0,,,,,
775,2011,2.0,0,3,-3,-3.0,0.0,2,0,0,3,3,2,5.0,3,3.0,,3.0,1.0,,1.0
775,2012,2.0,0,3,-3,-3.0,1.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
775,2013,2.0,0,3,-3,-3.0,2.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
775,2014,2.0,0,3,-3,-3.0,3.0,2,0,0,3,3,2,5.0,3,3.0,,,,,
775,2015,2.0,-88,-88,-88,2.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,-88.0,,,3.0
775,2016,2.0,8,0,8,8.0,0.0,2,2,4,7,2,4,7.0,7,9.0,-88.0,11.0,1.0,,3.0
775,2017,2.0,8,0,8,8.0,1.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
775,2018,2.0,8,0,8,8.0,2.0,2,2,4,7,2,4,7.0,7,9.0,,,,,
780,1948,,7,0,7,7.0,0.0,3,3,4,7,1,0,8.0,7,4.0,,99.0,1.0,,99.0
780,1949,,7,0,7,7.0,1.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1950,,7,0,7,7.0,2.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1951,,7,0,7,7.0,3.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1952,,7,0,7,7.0,4.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1953,,7,0,7,7.0,5.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1954,,7,0,7,7.0,6.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1955,,7,0,7,7.0,7.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1956,,7,0,7,7.0,8.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1957,,7,0,7,7.0,9.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1958,,7,0,7,7.0,10.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1959,,7,0,7,7.0,11.0,3,3,4,7,1,0,8.0,7,4.0,,,,,
780,1960,,7,0,7,7.0,12.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1961,,7,0,7,7.0,13.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1962,,7,0,7,7.0,14.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1963,,7,0,7,7.0,15.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1964,,7,0,7,7.0,16.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1965,,7,0,7,7.0,17.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1966,,7,0,7,7.0,18.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1967,,7,0,7,7.0,19.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1968,,7,0,7,7.0,20.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1969,,7,0,7,7.0,21.0,3,3,4,7,2,0,8.0,7,5.0,,,,,
780,1970,,8,0,8,8.0,22.0,3,3,4,7,2,3,8.0,7,7.0,,1.0,1.0,,0.0
780,1971,,8,0,8,8.0,23.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1972,,8,0,8,8.0,24.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1973,,8,0,8,8.0,25.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1974,,8,0,8,8.0,26.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1975,,8,0,8,8.0,27.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1976,,8,0,8,8.0,28.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1977,,8,0,8,8.0,29.0,3,3,4,7,2,3,8.0,7,7.0,,,,,
780,1978,,6,0,6,6.0,30.0,3,3,4,5,2,3,8.0,5,7.0,,-2.0,1.0,,0.0
780,1979,,6,0,6,6.0,31.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
780,1980,,6,0,6,6.0,32.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
780,1981,,6,0,6,6.0,33.0,3,3,4,5,2,3,8.0,5,7.0,,,,,
780,1982,,6,1,5,5.0,34.0,3,3,4,5,3,3,8.0,5,6.0,,-1.0,1.0,,0.0
780,1983,,6,1,5,5.0,35.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1984,,6,1,5,5.0,36.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1985,,6,1,5,5.0,37.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1986,,6,1,5,5.0,38.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1987,,6,1,5,5.0,39.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1988,,6,1,5,5.0,40.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1989,,6,1,5,5.0,41.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1990,,6,1,5,5.0,42.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1991,,6,1,5,5.0,43.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1992,,6,1,5,5.0,44.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1993,,6,1,5,5.0,45.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1994,,6,1,5,5.0,46.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1995,,6,1,5,5.0,47.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1996,,6,1,5,5.0,48.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1997,,6,1,5,5.0,49.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1998,,6,1,5,5.0,50.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,1999,,6,1,5,5.0,51.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,2000,2.0,6,1,5,5.0,52.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,2001,2.0,7,1,6,6.0,53.0,3,3,4,6,3,3,8.0,6,6.0,,1.0,1.0,,0.0
780,2002,2.0,7,1,6,6.0,54.0,3,3,4,6,3,3,8.0,6,6.0,,,,,
780,2003,2.0,6,1,5,5.0,55.0,3,3,4,5,3,3,8.0,5,6.0,,-1.0,1.0,,0.0
780,2004,2.0,6,1,5,5.0,56.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,2005,2.0,6,1,5,5.0,57.0,3,3,4,5,3,3,8.0,5,6.0,,,,,
780,2006,2.0,7,1,6,6.0,58.0,3,3,4,5,3,4,8.0,5,8.0,,1.0,1.0,,0.0
780,2007,2.0,7,1,6,6.0,59.0,3,3,4,5,3,4,8.0,5,8.0,,,,,
780,2008,2.0,7,1,6,6.0,60.0,3,3,4,5,3,4,8.0,5,8.0,,,,,
780,2009,2.0,6,1,5,5.0,61.0,3,3,4,5,3,3,8.0,5,6.0,5.0,,,,-1.0
780,2010,0.0,4,1,3,3.0,0.0,2,2,4,4,3,3,7.0,4,6.0,5.0,-3.0,1.0,,-1.0
780,2011,0.0,4,1,3,3.0,1.0,2,2,4,4,3,3,7.0,4,6.0,,,,,
780,2012,0.0,4,1,3,3.0,2.0,2,2,4,4,3,3,7.0,4,6.0,,,,,
780,2013,0.0,4,1,3,3.0,3.0,2,2,4,4,3,3,7.0,4,6.0,,,,,
780,2014,0.0,4,1,3,3.0,4.0,2,2,4,4,3,3,7.0,4,6.0,,,,,
780,2015,0.0,7,1,6,6.0,0.0,3,3,4,6,3,3,8.0,6,6.0,4.0,3.0,1.0,,1.0
780,2016,0.0,7,1,6,6.0,1.0,3,3,4,6,3,3,8.0,6,6.0,,,,,
780,2017,0.0,7,1,6,6.0,2.0,3,3,4,6,3,3,8.0,6,6.0,,,,,
780,2018,0.0,7,1,6,6.0,0.0,3,3,4,6,3,3,8.0,6,6.0,3.0,0.0,1.0,,0.0
790,1946,,1,4,-3,-3.0,100.0,1,0,0,1,3,3,4.0,1,6.0,,,,,
790,1947,,0,5,-5,-5.0,101.0,1,0,0,1,3,2,4.0,1,3.0,,-2.0,1.0,,0.0
790,1948,,0,5,-5,-5.0,102.0,1,0,0,1,3,2,4.0,1,3.0,,,,,
790,1949,,0,5,-5,-5.0,103.0,1,0,0,1,3,2,4.0,1,3.0,,,,,
790,1950,,0,5,-5,-5.0,104.0,1,0,0,1,3,2,4.0,1,3.0,,,,,
790,1951,,0,7,-7,-7.0,105.0,3,1,1,2,3,2,1.0,2,3.0,,-2.0,1.0,,0.0
790,1952,,0,7,-7,-7.0,106.0,3,1,1,2,3,2,1.0,2,3.0,,,,,
790,1953,,0,7,-7,-7.0,107.0,3,1,1,2,3,2,1.0,2,3.0,,,,,
790,1954,,0,7,-7,-7.0,108.0,3,1,1,2,3,2,1.0,2,3.0,,,,,
790,1955,,0,7,-7,-7.0,109.0,3,1,1,2,3,2,1.0,2,3.0,,,,,
790,1956,,0,7,-7,-7.0,110.0,3,1,1,2,3,2,1.0,2,3.0,,,,,
790,1957,,-88,-88,-88,-4.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
790,1958,,-88,-88,-88,-1.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
790,1959,,4,2,2,2.0,0.0,3,3,4,3,3,3,8.0,3,6.0,-88.0,9.0,1.0,,3.0
790,1960,,0,10,-10,-10.0,0.0,3,1,1,1,4,1,1.0,1,1.0,,-12.0,1.0,,-2.0
790,1961,,0,10,-10,-10.0,1.0,3,1,1,1,4,1,1.0,1,1.0,,,,,
790,1962,,0,9,-9,-9.0,2.0,3,1,2,2,4,1,2.0,2,1.0,,1.0,1.0,,0.0
790,1963,,0,9,-9,-9.0,3.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1964,,0,9,-9,-9.0,4.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1965,,0,9,-9,-9.0,5.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1966,,0,9,-9,-9.0,6.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1967,,0,9,-9,-9.0,7.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1968,,0,9,-9,-9.0,8.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1969,,0,9,-9,-9.0,9.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1970,,0,9,-9,-9.0,10.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1971,,0,9,-9,-9.0,11.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1972,,0,9,-9,-9.0,12.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1973,,0,9,-9,-9.0,13.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1974,,0,9,-9,-9.0,14.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1975,,0,9,-9,-9.0,15.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1976,,0,9,-9,-9.0,16.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1977,,0,9,-9,-9.0,17.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1978,,0,9,-9,-9.0,18.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1979,,0,9,-9,-9.0,19.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1980,,0,9,-9,-9.0,20.0,3,1,2,2,4,1,2.0,2,1.0,,,,,
790,1981,,2,4,-2,-2.0,0.0,3,2,3,3,4,2,6.0,3,2.0,,7.0,1.0,,1.0
790,1982,,2,4,-2,-2.0,1.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1983,,2,4,-2,-2.0,2.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1984,,2,4,-2,-2.0,3.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1985,,2,4,-2,-2.0,4.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1986,,2,4,-2,-2.0,5.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1987,,2,4,-2,-2.0,6.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1988,,2,4,-2,-2.0,7.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1989,,2,4,-2,-2.0,8.0,3,2,3,3,4,2,6.0,3,2.0,,,,,
790,1990,,5,0,5,5.0,0.0,3,2,3,6,2,0,6.0,6,5.0,,7.0,1.0,,3.0
790,1991,,5,0,5,5.0,1.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1992,,5,0,5,5.0,2.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1993,,5,0,5,5.0,3.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1994,,5,0,5,5.0,4.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1995,,5,0,5,5.0,5.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1996,,5,0,5,5.0,6.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1997,,5,0,5,5.0,7.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1998,,5,0,5,5.0,8.0,3,2,3,6,2,0,6.0,6,5.0,,,,,
790,1999,,7,1,6,6.0,9.0,3,2,3,6,3,4,6.0,6,8.0,,1.0,1.0,,0.0
790,2000,0.0,7,1,6,6.0,10.0,3,2,3,6,3,4,6.0,6,8.0,,,,,
790,2001,0.0,7,1,6,6.0,11.0,3,2,3,6,3,4,6.0,6,8.0,,,,,
790,2002,0.0,1,7,-6,-6.0,0.0,3,1,2,1,3,3,2.0,1,6.0,,-12.0,1.0,,-2.0
790,2003,0.0,1,7,-6,-6.0,1.0,3,1,2,1,3,3,2.0,1,6.0,,,,,
790,2004,0.0,1,7,-6,-6.0,2.0,3,1,2,1,3,3,2.0,1,6.0,,,,,
790,2005,0.0,1,7,-6,-6.0,3.0,3,1,2,1,3,3,2.0,1,6.0,,,,,
790,2006,0.0,7,1,6,6.0,0.0,2,2,4,6,3,4,7.0,6,8.0,-88.0,12.0,1.0,,3.0
790,2007,0.0,7,1,6,6.0,1.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
790,2008,0.0,7,1,6,6.0,2.0,2,2,4,6,3,4,7.0,6,8.0,,,,,
790,2009,0.0,6,0,6,6.0,3.0,2,2,4,6,2,3,7.0,6,7.0,,0.0,1.0,,0.0
790,2010,0.0,6,0,6,6.0,4.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2011,0.0,6,0,6,6.0,5.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2012,0.0,6,0,6,6.0,6.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2013,0.0,6,0,6,6.0,7.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2014,0.0,6,0,6,6.0,8.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2015,0.0,6,0,6,6.0,9.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2016,0.0,6,0,6,6.0,10.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2017,0.0,6,0,6,6.0,11.0,2,2,4,6,2,3,7.0,6,7.0,,,,,
790,2018,0.0,8,1,7,7.0,12.0,3,3,4,6,3,4,8.0,6,8.0,,1.0,1.0,,0.0
800,1946,,1,4,-3,-3.0,3.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1947,,1,4,-3,-3.0,4.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1948,,1,4,-3,-3.0,5.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1949,,1,4,-3,-3.0,6.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1950,,1,4,-3,-3.0,7.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1951,,1,4,-3,-3.0,8.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1952,,0,6,-6,-6.0,0.0,2,1,4,3,4,2,3.0,3,2.0,,-3.0,1.0,,-1.0
800,1953,,0,6,-6,-6.0,1.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
800,1954,,0,6,-6,-6.0,2.0,2,1,4,3,4,2,3.0,3,2.0,,,,,
800,1955,,1,4,-3,-3.0,0.0,2,1,4,3,3,3,3.0,3,6.0,,3.0,1.0,,1.0
800,1956,,1,4,-3,-3.0,1.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1957,,1,4,-3,-3.0,2.0,2,1,4,3,3,3,3.0,3,6.0,,,,,
800,1958,,0,7,-7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,,-4.0,1.0,,-1.0
800,1959,,0,7,-7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1960,,0,7,-7,-7.0,2.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1961,,0,7,-7,-7.0,3.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1962,,0,7,-7,-7.0,4.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1963,,0,7,-7,-7.0,5.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1964,,0,7,-7,-7.0,6.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1965,,0,7,-7,-7.0,7.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1966,,0,7,-7,-7.0,8.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1967,,0,7,-7,-7.0,9.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1968,,-88,-88,-88,-2.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
800,1969,,4,2,2,2.0,0.0,3,3,4,3,3,3,8.0,3,6.0,-88.0,9.0,1.0,,3.0
800,1970,,4,2,2,2.0,1.0,3,3,4,3,3,3,8.0,3,6.0,,,,,
800,1971,,0,7,-7,-7.0,0.0,1,0,0,1,4,1,4.0,1,1.0,,-9.0,1.0,,-2.0
800,1972,,0,7,-7,-7.0,1.0,1,0,0,1,4,1,4.0,1,1.0,,,,,
800,1973,,-88,-88,-88,-2.0,0.0,-88,-88,-88,-88,-88,-88,-88.0,-88,-88.0,-88.0,0.0,,,3.0
800,1974,,4,1,3,3.0,0.0,3,3,4,3,2,3,8.0,3,7.0,-88.0,10.0,1.0,,3.0
800,1975,,4,1,3,3.0,1.0,3,3,4,3,2,3,8.0,3,7.0,,,,,
